title,date,doi,parent_doi,proceedings_doi,type
IODP Expedition 382 Magnetic remanence (SRM-longcore),2021-05-20,https://doi.org/10.5281/zenodo.8264020,https://doi.org/10.5281/zenodo.8264019,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Thermal conductivity,2021-05-20,https://doi.org/10.5281/zenodo.8264022,https://doi.org/10.5281/zenodo.8264021,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Magnetic susceptibility (Kappabridge),2021-05-20,https://doi.org/10.5281/zenodo.8264024,https://doi.org/10.5281/zenodo.8264023,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 X-ray diffraction (XRD),2021-05-20,https://doi.org/10.5281/zenodo.8264026,https://doi.org/10.5281/zenodo.8264025,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Thin section images,2021-05-20,https://doi.org/10.5281/zenodo.8264028,https://doi.org/10.5281/zenodo.8264027,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Photomicrographs,2021-05-20,https://doi.org/10.5281/zenodo.8264074,https://doi.org/10.5281/zenodo.8264073,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 392 Alkalinity and pH,2023-08-19,https://doi.org/10.5281/zenodo.8277553,https://doi.org/10.5281/zenodo.8277552,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Carbonates composite report,2023-08-19,https://doi.org/10.5281/zenodo.8277558,https://doi.org/10.5281/zenodo.8277557,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Elemental analysis (CHNS),2023-08-19,https://doi.org/10.5281/zenodo.8277560,https://doi.org/10.5281/zenodo.8277559,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Core summary,2023-08-19,https://doi.org/10.5281/zenodo.8277562,https://doi.org/10.5281/zenodo.8277561,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Stratigraphic Correlation,2023-08-19,https://doi.org/10.5281/zenodo.8277566,https://doi.org/10.5281/zenodo.8277565,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Inorganic carbon (coulometer),2023-08-19,https://doi.org/10.5281/zenodo.8277568,https://doi.org/10.5281/zenodo.8277567,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Micropaleontology,2023-08-19,https://doi.org/10.5281/zenodo.8277614,https://doi.org/10.5281/zenodo.8277613,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Visual core description,2023-08-19,https://doi.org/10.5281/zenodo.8277616,https://doi.org/10.5281/zenodo.8277615,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Formation temperature,2023-08-19,https://doi.org/10.5281/zenodo.8277620,https://doi.org/10.5281/zenodo.8277619,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Core drilling summary,2023-08-19,https://doi.org/10.5281/zenodo.8277626,https://doi.org/10.5281/zenodo.8277625,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Gas safety report,2023-08-19,https://doi.org/10.5281/zenodo.8277628,https://doi.org/10.5281/zenodo.8277627,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Bulk Density (GRA),2023-08-19,https://doi.org/10.5281/zenodo.8277630,https://doi.org/10.5281/zenodo.8277629,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Hole drilling summary,2023-08-19,https://doi.org/10.5281/zenodo.8277634,https://doi.org/10.5281/zenodo.8277633,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Hole summary,2023-08-19,https://doi.org/10.5281/zenodo.8277636,https://doi.org/10.5281/zenodo.8277635,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Closeup images,2023-08-19,https://doi.org/10.5281/zenodo.8277640,https://doi.org/10.5281/zenodo.8277639,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Section-half images,2023-08-19,https://doi.org/10.5281/zenodo.8277647,https://doi.org/10.5281/zenodo.8277646,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 ICP-AES elemental analysis (interstitial water),2023-08-19,https://doi.org/10.5281/zenodo.8277683,https://doi.org/10.5281/zenodo.8277682,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 ICP-AES elemental analysis (solids),2023-08-19,https://doi.org/10.5281/zenodo.8277687,https://doi.org/10.5281/zenodo.8277686,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Ion chromatography,2023-08-19,https://doi.org/10.5281/zenodo.8277689,https://doi.org/10.5281/zenodo.8277688,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Interstitial water composite report,2023-08-19,https://doi.org/10.5281/zenodo.8277693,https://doi.org/10.5281/zenodo.8277692,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Magnetic susceptibility (Kappabridge),2023-08-19,https://doi.org/10.5281/zenodo.8277695,https://doi.org/10.5281/zenodo.8277694,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Moisture and Density,2023-08-19,https://doi.org/10.5281/zenodo.8277699,https://doi.org/10.5281/zenodo.8277698,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Photomicrographs,2023-08-19,https://doi.org/10.5281/zenodo.8277701,https://doi.org/10.5281/zenodo.8277700,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Magnetic susceptibility (whole round),2023-08-19,https://doi.org/10.5281/zenodo.8277770,https://doi.org/10.5281/zenodo.8277769,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Magnetic susceptibility (point or contact system),2023-08-19,https://doi.org/10.5281/zenodo.8277774,https://doi.org/10.5281/zenodo.8277773,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Natural gamma radiation,2023-08-19,https://doi.org/10.5281/zenodo.8277776,https://doi.org/10.5281/zenodo.8277775,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Core orientation,2023-08-19,https://doi.org/10.5281/zenodo.8277778,https://doi.org/10.5281/zenodo.8277777,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Laser height profile (section half),2023-08-19,https://doi.org/10.5281/zenodo.8277780,https://doi.org/10.5281/zenodo.8277779,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 P-wave velocity caliper (section/discrete),2023-08-19,https://doi.org/10.5281/zenodo.8277784,https://doi.org/10.5281/zenodo.8277783,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 P-wave velocity logger (whole round),2023-08-19,https://doi.org/10.5281/zenodo.8277788,https://doi.org/10.5281/zenodo.8277787,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Portable X-ray fluorescence (p-XRF),2023-08-19,https://doi.org/10.5281/zenodo.8277792,https://doi.org/10.5281/zenodo.8277791,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 RGB channels (calculated from core photos),2023-08-19,https://doi.org/10.5281/zenodo.8277794,https://doi.org/10.5281/zenodo.8277793,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Color reflectance,2023-08-19,https://doi.org/10.5281/zenodo.8277798,https://doi.org/10.5281/zenodo.8277797,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Core composite images,2023-08-19,https://doi.org/10.5281/zenodo.8277800,https://doi.org/10.5281/zenodo.8277799,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Salinity,2023-08-19,https://doi.org/10.5281/zenodo.8277808,https://doi.org/10.5281/zenodo.8277807,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Sample report,2023-08-19,https://doi.org/10.5281/zenodo.8277810,https://doi.org/10.5281/zenodo.8277809,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Section summary,2023-08-19,https://doi.org/10.5281/zenodo.8277814,https://doi.org/10.5281/zenodo.8277813,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Thin section images,2023-08-19,https://doi.org/10.5281/zenodo.8277824,https://doi.org/10.5281/zenodo.8277823,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Spectrophotometry,2023-08-19,https://doi.org/10.5281/zenodo.8277832,https://doi.org/10.5281/zenodo.8277831,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Magnetic remanence (spinner),2023-08-19,https://doi.org/10.5281/zenodo.8277834,https://doi.org/10.5281/zenodo.8277833,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Source rock analyzer (SRA),2023-08-19,https://doi.org/10.5281/zenodo.8277836,https://doi.org/10.5281/zenodo.8277835,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Magnetic remanence (SRM-longcore),2023-08-19,https://doi.org/10.5281/zenodo.8277840,https://doi.org/10.5281/zenodo.8277839,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Scanning electron microscope images,2023-08-19,https://doi.org/10.5281/zenodo.8277844,https://doi.org/10.5281/zenodo.8277843,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 X-ray diffraction (XRD),2023-08-19,https://doi.org/10.5281/zenodo.8277851,https://doi.org/10.5281/zenodo.8277850,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Thermal conductivity,2023-08-19,https://doi.org/10.5281/zenodo.8277857,https://doi.org/10.5281/zenodo.8277856,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Whole-round core section images,2023-08-19,https://doi.org/10.5281/zenodo.8277863,https://doi.org/10.5281/zenodo.8277862,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Rig instrumentation,2023-08-19,https://doi.org/10.5281/zenodo.8280133,https://doi.org/10.5281/zenodo.8280132,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Towed magnetometer,2023-08-19,https://doi.org/10.5281/zenodo.8280148,https://doi.org/10.5281/zenodo.8280147,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 392 Bathymetry,2023-08-19,https://doi.org/10.5281/zenodo.8280150,https://doi.org/10.5281/zenodo.8280149,https://doi.org/10.14379/iodp.proc.392.2023,info:eu-repo/semantics/other
IODP Expedition 382 Towed magnetometer,2021-05-20,https://doi.org/10.5281/zenodo.8280296,https://doi.org/10.5281/zenodo.8280295,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Rig instrumentation,2021-05-20,https://doi.org/10.5281/zenodo.8280298,https://doi.org/10.5281/zenodo.8280297,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Navigation,2021-05-20,https://doi.org/10.5281/zenodo.8280306,https://doi.org/10.5281/zenodo.8280305,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Bathymetry,2021-05-20,https://doi.org/10.5281/zenodo.8280312,https://doi.org/10.5281/zenodo.8280311,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
